efta,justice_gov_url,dataset,pages,scan_content_length,scan_last_modified,sample_verified,first_page_preview
EFTA00083989,https://www.justice.gov/epstein/files/DataSet%209/EFTA00083989.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"20/0-Mar-01 OA 13 PM /f/MoroanCf ate  3115  J.P. Morgan Entity Account Application  .IP.Morgan  A. Entity Information  DM/AA:MS /MIM I""  Pete or InCrSorier/0nionliattor II/D61:9Se  Parnify Aft"" 2t4 Ce"
EFTA00084134,https://www.justice.gov/epstein/files/DataSet%209/EFTA00084134.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"From  To  Subject: RE: Quick Epstein FOIA check in  Date: Thu, 14 Jan 2021 15:49:43 +0000  Got it. We're still waiting on the production version from BOP, but I'll proceed once I get that. Thanks.  Fr"
EFTA00084191,https://www.justice.gov/epstein/files/DataSet%209/EFTA00084191.pdf,9,11,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"Attorney Proffer I January 3, 2020  JEFFREY S. POP & ASSOCIATES  A LAW CORPORATION  BEVERLY HILLS. CALIFORNIA  90212-3429    ONC  FAX  January 3, 2020  Esq.  Assistant U.S. Attorney  Southern District"
EFTA00085273,https://www.justice.gov/epstein/files/DataSet%209/EFTA00085273.pdf,9,3,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"From: '  (USANYS)"" <1  To: ""-(USANYS)""    Subject: RE: Epstein interview updates  Date: Mon, 22 Jul 2019 21:17:37 +0000  Thanks.  Which Victims on the list below appear on the victim list provided to"
EFTA00086768,https://www.justice.gov/epstein/files/DataSet%209/EFTA00086768.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,EFTA00086768
EFTA00086897,https://www.justice.gov/epstein/files/DataSet%209/EFTA00086897.pdf,9,2,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"From:  To:  Cc:  Subject: Fwd: UK / US Contact Details  Date: Wed, 11 Dec 2019 12:24:43 +0000  Attachments: ATT00001.htm; ATT00002.htm; ATT00003.htm; ATT00004.htm; ATT00005.htm;  AMENDEDJetter to_Unit"
EFTA00087604,https://www.justice.gov/epstein/files/DataSet%209/EFTA00087604.pdf,9,2,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"From:  To:  Subject: FW: The Spectator - Prince Andrew story  Date: Mon, 15 Jun 2020 15:18:04 +0000  Inline-Images: -WRD000.jpg; image00 I.jpg  From: Matt McDonald <M E>  Sent: Monday, June 15, 2020 1"
EFTA00087812,https://www.justice.gov/epstein/files/DataSet%209/EFTA00087812.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,r 8:57  (:) 0 1 • • •  < About phone  VC'. •  78% 12-1  a  Galaxy S9  Edit  Phone number  Model number  SM-G960U  Serial number  R58M21CC8LB  IMEI  3550 2809 3551  622  Hardware version  REV1.1  'on g
EFTA00087813,https://www.justice.gov/epstein/files/DataSet%209/EFTA00087813.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,8:58  (.2)0 • • •  'COG' el 78% u  < IMEI information  MIN  PRL version  15643  ERI version  7  MEI  550 2809 3551 622  IMEI SV  49  EFTA00087813
EFTA00087814,https://www.justice.gov/epstein/files/DataSet%209/EFTA00087814.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"8:57 (:)O ...  eq. , 78%u  < About phone  Galaxy S9  Edit  Phone number  Model number  SM-G960U  Serial number  R58M21CC8LB  IMEI  3550 2809 3551  622  Hardware version  REV1.1  'on glossary  ,atus  h"
EFTA00087815,https://www.justice.gov/epstein/files/DataSet%209/EFTA00087815.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"SAMSUNG  ....  4  414  I 4 4 • yr. ... . . .  •••J ..  4,4 J.-.   PROPERTY OF  FEDERAL PRISON SYSTEM  0214 207677  EFTA00087815"
EFTA00087816,https://www.justice.gov/epstein/files/DataSet%209/EFTA00087816.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"•  < About phone  Galaxy S9  Edit  'lg.,' I  Phone number  Model number  SM-G960U  Serial number  R58M210CDHX  IMEI  3550 2809 3486  118  Hardware version  REV1.1  Icon glossary  Status  View the SIM"
EFTA00087817,https://www.justice.gov/epstein/files/DataSet%209/EFTA00087817.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,):19  <C) (:) 08  < About phone  Galaxy S9  Edit  Phone number  Model number  SM-G960U  Serial number  R58M210CDHX  IMEI  3550 2809 3486  118  Hardware version  REV1.1  Icon glossary  Status  View the
EFTA00087818,https://www.justice.gov/epstein/files/DataSet%209/EFTA00087818.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"9:40 I  air 6 (.,  < About phone  Galaxy S9  Edit  Phone number  ""  in  Model number  SM-G960U  Serial number  R58M210D9MR  IMEI  3550 2809 3495  721  Hardware version  REV1.1  Icon glossary  EFTA0008"
EFTA00087826,https://www.justice.gov/epstein/files/DataSet%209/EFTA00087826.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"Can  just heara.  7:56 AM  Sunday, August 11, 2019  eeps rying o  - firm if Epstien was  on suicide watch.  Not sure if he is  reaching out to you  or not but remember  to stick to the script.  *Can't"
EFTA00087827,https://www.justice.gov/epstein/files/DataSet%209/EFTA00087827.pdf,9,2,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"US. Department of Justice  Office of the Inspector General  REPORT OF FORENSIC EXAMINATION  SUBMITTER  DATE SUBMITTED  CASE NUMBER  Special Agent  New York Field Office  August 13, 2019  2019-010614"
EFTA00088888,https://www.justice.gov/epstein/files/DataSet%209/EFTA00088888.pdf,9,45,20,"Tue, 02 Sep 2025 17:24:21 GMT",,Exhibit B  EFTA00088888
EFTA00089238,https://www.justice.gov/epstein/files/DataSet%209/EFTA00089238.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"From: Bruce Barket  To:""  )  ""Swergold, Jason  SANYS  ""Adam Johnson  ""'Stephanie Scannell""' <sscannell®bop.gov>  Cc: Aida Leisenring <aleisenring®barketepstein.com>  Subject: Tartaglkione and MCC  Dat"
EFTA00089600,https://www.justice.gov/epstein/files/DataSet%209/EFTA00089600.pdf,9,2,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"From  To  Cc  Subject: RE: Fwd (TEL) Prosecutors in Ghislaine Maxwell Case Ask for Halt to Civil Proceed  Date: Sat, 12 Sep 2020 00:18:12 +0000  Attachments: 2020.09.04_Govemment_letter_in_support_of"
EFTA00089603,https://www.justice.gov/epstein/files/DataSet%209/EFTA00089603.pdf,9,6,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"FD-302 (Rev. 5-8-10)  -1 of 6-  ortiSi„ OFFICIAL RECORD  . •  FEDERAL BUREAU OF INVESTIGATION  Dateacmry    03/31/2020 ), date of birth  , was interviewed at THE  SWEDISH POLICE AUTHORITY in Stockholm"
EFTA00090282,https://www.justice.gov/epstein/files/DataSet%209/EFTA00090282.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"From  T  Subject: RE: Quick Epstein FOIA check in  Date: Thu, 14 Jan 2021 15:48:09 +0000  Thanks,  No issues on our end if his name is not on it (and probably don't even need to see it).  From  Sent:"
EFTA00090416,https://www.justice.gov/epstein/files/DataSet%209/EFTA00090416.pdf,9,2,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"FROM : NiCaETTE SOLOMON  FHOSE NO,  Mar. 03 1998 09:19PM P2  tnstruaamoas  Application Cbeekllst  ;utedoene!, Arts Camp Application for Atinrission  IMuat ,InlIValf All tIllVal<ln.,   ikler tO the 'ad"
EFTA00090556,https://www.justice.gov/epstein/files/DataSet%209/EFTA00090556.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,EFTA00090556
EFTA00090557,https://www.justice.gov/epstein/files/DataSet%209/EFTA00090557.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,EFTA00090557
EFTA00090655,https://www.justice.gov/epstein/files/DataSet%209/EFTA00090655.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"7 6 M  t•locaton: 9,16 -0571- 7/54- Yew' Ne u  3/49""--49-30g 7n/ -  34;  • //14v  AUamar: Sas  Ornaffirrial trzrnwork  Tyrkei • All  Window% North Elevation  See A-171 Ain  el  lirki Ant  &Irk - -  In"
EFTA00090773,https://www.justice.gov/epstein/files/DataSet%209/EFTA00090773.pdf,9,39,20,"Tue, 02 Sep 2025 17:24:21 GMT",,EXHIBIT B  EFTA00090773
EFTA00091259,https://www.justice.gov/epstein/files/DataSet%209/EFTA00091259.pdf,9,6,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"From:  To:  Subject: Re: Fwd:  Date: Wed, 06 May 2020 23:21:15 +0000  Ha perfect thx  Sent from my iPhonc  On May 6, 2020, at 19:16,  )  %TO!:  Sent from my iPhone  Begin forwarded message:  From:  Da"
EFTA00091380,https://www.justice.gov/epstein/files/DataSet%209/EFTA00091380.pdf,9,6,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"From:  To:  Subject:  Date: Wed, 06 May 2020 22:56:3U +0000  The Prince and the Proffer  In recent months, the U.S. Attorney for the Southern District of New York has issued forceful public statements"
EFTA00091583,https://www.justice.gov/epstein/files/DataSet%209/EFTA00091583.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"REISEPASS  -  Vcrb7.,dJt:  1 2, Jan, 1987  r. N 0 VJA  REPUBLIK OSTERREICH  PASSEPORT  REPUBLIQUE D'AUTRICHE  PASSPORT  REPUBLIC OF AUSTRIA  EFTA00091583"
EFTA00091663,https://www.justice.gov/epstein/files/DataSet%209/EFTA00091663.pdf,9,6,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"NATIONAL REGISTERED AGENTS, INC.  SERVICE OF PROCESS SUMMARY TRANSMITTAL FORM  To: ANNA GASKILL  EXPEDIA INCORPORATED  1111 EXPEDIA GROUP WAY W.  SEATTLE, WA 98119  Entity Served: EXPEDIA, INC. (Domes"
EFTA00091812,https://www.justice.gov/epstein/files/DataSet%209/EFTA00091812.pdf,9,12,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"CVVT  Your Itinerary  SatoTravel  Trip on Oct 12, 2020  Locator: KKAKIL  Date: Oct 02, 2020  Traveler  ATTN-J  DOJE2  ALL MCO=S MUST BE MAILED TO.  STEFFANY RIVERA-SMITH  EOUSA  175 N STREET, NE, SUIT"
EFTA00091957,https://www.justice.gov/epstein/files/DataSet%209/EFTA00091957.pdf,9,18,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"2.h/I edi  rlu„  ShiCe.,  it.  moth*, 104-we cov,  OH  11001 -   A4 • • wOe A  5 e cm a //  / 0444 rip  fluit  64;—  54e  cid nor Pima— Alois  $44  6 4111114e s ann.  meilree  Swede,  A ekniZy t  15(m"
EFTA00092730,https://www.justice.gov/epstein/files/DataSet%209/EFTA00092730.pdf,9,2,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"From: '  Date: Wed, 21 Apr 2021 20:15:42 +0000  ... so you're saying I have to go?  From:  Sent: Wednesday, April 21, 2021 4:09 PM  To:  Subject: RE: United States v. Ghislaine Maxwell, 20 Cr. 330 (AJ"
EFTA00092874,https://www.justice.gov/epstein/files/DataSet%209/EFTA00092874.pdf,9,7,20,"Tue, 02 Sep 2025 17:24:21 GMT",,EXHIBIT A  EFTA00092874
EFTA00094577,https://www.justice.gov/epstein/files/DataSet%209/EFTA00094577.pdf,9,5,20,"Tue, 02 Sep 2025 17:24:21 GMT",,40\411  moved  NW -1-t)  \\vtd  *Nn  cal out in Crettisli 51  (a.m.(  moved(  we be ceurx bf  workin5 For Am at tinu  ktSyo ft) \Phis partzi  Pt 6i v  -  he -tried h  Vhetv this world  I read Pervisio
EFTA00094890,https://www.justice.gov/epstein/files/DataSet%209/EFTA00094890.pdf,9,10,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"IN THE SUPERIOR COURT OF THE VIRGIN ISLANDS  DIVISION OF ST. THOMAS AND ST. JOHN  CIVIL CASE NO.: 012P'41-156. GHISLAINE MAXWELL,  Plaintiff,  vs.  ESTATE OF JEFFREY E. EPSTEIN, DARREN  K. INDYKE, in"
EFTA00094970,https://www.justice.gov/epstein/files/DataSet%209/EFTA00094970.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"From: '  To: ""gardephenysdchambers®nysd.uscourts.gov""  Cc: ""Bonita_Robinson  sd.uscourts.gov"" <  Donaldson  , ""Donaleski, Rebekah (USANYS)""  Subject: 13 Cr. 416 (PGG) - United States v. Rayshaun Jones"
EFTA00094971,https://www.justice.gov/epstein/files/DataSet%209/EFTA00094971.pdf,9,2,20,"Tue, 02 Sep 2025 17:24:21 GMT",,U.S. Department of Justice  United States Attorney  Southern District of New York  United Stares Courthouse  1 Saint Andrew's Plaza  New York. New York 10007  REQUEST TO BE FILED UNDER SEAL  September
EFTA00095067,https://www.justice.gov/epstein/files/DataSet%209/EFTA00095067.pdf,9,237,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"UNITED STATES DISTRICT COURT  SOUTHERN DISTRICT OF NEW YORK  x  UNITED STATES OF AMERICA  S 120 Cr. 330 (AJN)  GHISLAINE MAXWELL,  Defendant.  x  THE GOVERNMENT'S OMNIBUS MEMORANDUM IN OPPOSITION  TO"
EFTA00095936,https://www.justice.gov/epstein/files/DataSet%209/EFTA00095936.pdf,9,19,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"From:  To:  Subject: SDNY News Clips, Wednesday, February 5, 2020  Date: Wed, 05 Feb 2020 22:11:23 +0000  Attachments: 02-05-2020.pdf  SDNY News Clips  Wednesday, February 5, 2020  EFTA00095936"
EFTA00096454,https://www.justice.gov/epstein/files/DataSet%209/EFTA00096454.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"Q App Store  LIE  8:17 PM  ghislainemaxwell6  Ghislainemaxwell  • • •  0  9  0  Posts  Followers  Following  Follow  Message  No Posts Yet  When ghislainemaxwell6 posts, you'll see their  photos and v"
EFTA00097205,https://www.justice.gov/epstein/files/DataSet%209/EFTA00097205.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"..r"".....  .  -  P3S4100 - ...ow panty oftES  02 1P  0006935P.43 JAN 21 2015     MAILED FR`0441ZIP CODE 33301  A $003.50°  KM TOM  CI,. AO.  Prilona  Wr ontful Death  vol.stleblower Wern,  CurgnertUll"
EFTA00097206,https://www.justice.gov/epstein/files/DataSet%209/EFTA00097206.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"„kt5 POst,_  'Qto  etrivr""--446=0P""'' ,..7,r  piper bows  „  P  $002.08'  Farmer, Jaffe, Weissing,  Edwards, Fistos Et Lehrman, P.L.  I i  wronittul Death  Whntleblower Claim  Cornmetc tat Ittigatton"
EFTA00097437,https://www.justice.gov/epstein/files/DataSet%209/EFTA00097437.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,Daniel Siad  a  3G tad  Daniel Siad  -  Phone Numbers  EFTA00097437
EFTA00097479,https://www.justice.gov/epstein/files/DataSet%209/EFTA00097479.pdf,9,2,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"From:  To:  Cc: '  (USANYS) [Contractor]""  USANYS)""  (USANYS)""  (USANYS)"" Subject: FW: Fwd (TEL) Prosecutors in Ghislaine Maxwell Case Ask for Halt to Civil Proceed  Date: Fri, 11 Sep 2020 19:11:03 +0"
EFTA00097921,https://www.justice.gov/epstein/files/DataSet%209/EFTA00097921.pdf,9,17,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"atstt  227815  AT&T Global Legal Demand Center  VERIFICATION OF AUTHENTICITY OF AT&T RECORDS  STATE OF FLORIDA  COUNTY OF PALM BEACH  BEFORE ME, the undersigned authority, personally appeared Daniel R"
EFTA00099523,https://www.justice.gov/epstein/files/DataSet%209/EFTA00099523.pdf,9,2,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"From:  To:  Cc:  Subject: FW: Ghislaine Maxwell arrest, court appearance -- from Reuters  Date: Thu, 02 Jul 2020 13:19:15 +0000  Jeffrey Epstein Confidante Ghislaine Maxwell  Arrested, Sources Say  Ma"
EFTA00100545,https://www.justice.gov/epstein/files/DataSet%209/EFTA00100545.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,DIESER REISEPASS GILT FÜR ALLE STAATEN DER WELT  CE PASSSPORT EST VALABLE POUR TOUS LES PAYS DU 3fONDE  THIS PASSPORT IS VALID FOR ALL COUNTRIES OF THE WORLD  Stempel- marke  Stempel- marke  DIE GÜLTI
EFTA00100546,https://www.justice.gov/epstein/files/DataSet%209/EFTA00100546.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,RtiNcpaß Nr.  Passrport ND  Passpart Nr.  Familicnname  Mint  Surname  Vorname  Prinom  Christian name  Datum und Ott der Gcburt  Date et lieu de naissance  Date and place of birth  Beruf  Profession
EFTA00101135,https://www.justice.gov/epstein/files/DataSet%209/EFTA00101135.pdf,9,3,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"From:  (USANYS)""   To: al ilaYS)""   Cc: '  (USANYS)"" <  Subject: RE: Christian Perez  Date: Thu, 22 Oct 2020 01:49:05 +0000  (USANYS)""  No, that won't be necessary.  From:  (USANYS)  Sent: Wednesday,"
EFTA00101169,https://www.justice.gov/epstein/files/DataSet%209/EFTA00101169.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,Reisepaß Nr.  Passeport N°  Passport Nr.  Familienname  Nom  Surname  FORTELNI  Vorname  Prgnom  Christian name  Marius Robert  Datum und Ort der Geburt  Date et lieu de naissance  Date and place of b
EFTA00101170,https://www.justice.gov/epstein/files/DataSet%209/EFTA00101170.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,DIESER REISEPASS GILT Mk ALLE STAATEN  CE PASSEPORT EST  VALABLE POUR TO US  DER WELT  LES PAY s DU MONDE THIS PASSPORT IS VALID FOR  ALL COUNTRIES OF THE WORLD  A  DIE GÜLTIGKEIT DIESES REISEPASSES E
EFTA00102656,https://www.justice.gov/epstein/files/DataSet%209/EFTA00102656.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,EFTA00102656
EFTA00102687,https://www.justice.gov/epstein/files/DataSet%209/EFTA00102687.pdf,9,3,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"From:  To:  Subject: FW: ECPAT Flier Discussion on: Jeffery Epstein Filthy Rich  Date: Wed, 08 Jul 2020 14:41:45 +0000  Importance: High  Attachments: ECPAT_Epstein_Presentation.jpg  Inline-Images: im"
EFTA00102690,https://www.justice.gov/epstein/files/DataSet%209/EFTA00102690.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,ILECPAT  INVITES YOU TO A DISCUSSION ABOUT  JEFFREY  EPSTEIN:  FILTHY RICH  FEATURING  DIRECTOR  LISA BRYANT  PSYCHOLOGIST  KATHRYN STAMOULIS  AND ECPAT-USA BOARD MEMBER  HON. FERNANDO CAMACHO  MODERA
EFTA00103418,https://www.justice.gov/epstein/files/DataSet%209/EFTA00103418.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,PROTECTED MATERIALS  ATTORNEY'S EYES ONLY  Anonymous Identifier  Attorney mir  Cooperator  Employee 1  Sam Gregory  da  Employee 2  Employee 3  Howard Schwartz  Employee 4  Matthew Meyers  Employee 5
EFTA00104434,https://www.justice.gov/epstein/files/DataSet%209/EFTA00104434.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"From: '  To:'  Cc: '  Subject: Epstein cell video  Date: Fri, 03 Jan 2020 18:04:46 +0000  Hey Guys — Bruce Barket has been insisting that there was video taken from inside the cell after the attempted"
EFTA00105293,https://www.justice.gov/epstein/files/DataSet%209/EFTA00105293.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,EFTA00105293
EFTA00105332,https://www.justice.gov/epstein/files/DataSet%209/EFTA00105332.pdf,9,5,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"From: Trials Law360 <news-q@law360.com>  To: <  Subject: Law360's Glass Ceiling Report: What You Need To Know  Date: Tue, 14 Sep 2021 07:37:40 +0000  TRIALS  Tuesday, September 14, 2021  e follow Law3"
EFTA00105860,https://www.justice.gov/epstein/files/DataSet%209/EFTA00105860.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"From:  (USANYS)"" alMOW  To: ""Swe old, JasonUSANYS)"" -:=IMMIN>,  '  Subject: Review of Tartaglione Documents in Epstein FOIA  Date: Mon, 12 Apr 2021 22:49:06 +0000  •  Hi  Thanks,  Assistant United Sta"
EFTA00106361,https://www.justice.gov/epstein/files/DataSet%209/EFTA00106361.pdf,9,27,20,"Tue, 02 Sep 2025 17:24:21 GMT",,Co\ tokS N(A. RECORD  9s EFTA00106361
EFTA00108691,https://www.justice.gov/epstein/files/DataSet%209/EFTA00108691.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"12/02/2009  ALFREDO RODRIGUEZ, date of birth 04/12/1954, social security  number 453-49-9253, of 11349 SW 86th Lane, Miami, Florida, was interviewed,  after waiving his Miranda Rights, at  , Boca Rato"
EFTA00109599,https://www.justice.gov/epstein/files/DataSet%209/EFTA00109599.pdf,9,55,20,"Tue, 02 Sep 2025 17:24:21 GMT",,NYMIE 530*07 *  PAGE 001  FUNCTION: R-P  ZERO/NBR: NO  OPTION:  DUP SUPR: YES  COLUMNS 1: REG  CONDITIONS (GRP  CMCI NE G  G TOT  G0002  MORE PAGES TO FOLLOW . . .  POPULATION MONITORING CENSUS/ROSTER
EFTA00109863,https://www.justice.gov/epstein/files/DataSet%209/EFTA00109863.pdf,9,24,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"Form 583 Report of Incident  Incident 8: NYM-19-  Submitted By: N' Diaye, L  0082  DateITIme Of Incident: 8/10/2019 6:33 AM  Section 1: General Information  Staff Aware Date: 8/10/2019 6:33 AM  FBI No"
EFTA00109887,https://www.justice.gov/epstein/files/DataSet%209/EFTA00109887.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,W  WII41‘11%Illt  . .11l1  EFTA00109887
EFTA00109888,https://www.justice.gov/epstein/files/DataSet%209/EFTA00109888.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,EFTA00109888
EFTA00109889,https://www.justice.gov/epstein/files/DataSet%209/EFTA00109889.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"„  00  • I  I  It  I, 1  it  'MI  It  r  fi t  'I'  Irr lei  a I 0 t  f  EFTA00109889"
EFTA00109890,https://www.justice.gov/epstein/files/DataSet%209/EFTA00109890.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,EFTA00109890
EFTA00109891,https://www.justice.gov/epstein/files/DataSet%209/EFTA00109891.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,VOW CROSS  CRIME SCENE DO NOT CROSS  CRIME SCENE DO k r CROSS  NO.  41444'  EFTA00109891
EFTA00109892,https://www.justice.gov/epstein/files/DataSet%209/EFTA00109892.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,dif  EFTA00109892
EFTA00109893,https://www.justice.gov/epstein/files/DataSet%209/EFTA00109893.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,EFTA00109893
EFTA00109894,https://www.justice.gov/epstein/files/DataSet%209/EFTA00109894.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,EFTA00109894
EFTA00109895,https://www.justice.gov/epstein/files/DataSet%209/EFTA00109895.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,ger  Lou  k  17unt  1-•-pcP  istr. O-Ibt  EFTA00109895
EFTA00109896,https://www.justice.gov/epstein/files/DataSet%209/EFTA00109896.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,EFTA00109896
EFTA00109897,https://www.justice.gov/epstein/files/DataSet%209/EFTA00109897.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,"0-vi fici\24 ;C )  r\''  •••••  ""1""`  • , •  EFTA00109897"
EFTA00109898,https://www.justice.gov/epstein/files/DataSet%209/EFTA00109898.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,I  EFTA00109898
EFTA00109899,https://www.justice.gov/epstein/files/DataSet%209/EFTA00109899.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,EFTA00109899
EFTA00109900,https://www.justice.gov/epstein/files/DataSet%209/EFTA00109900.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,EFTA00109900
EFTA00109901,https://www.justice.gov/epstein/files/DataSet%209/EFTA00109901.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,A EFTA00109901
EFTA00109902,https://www.justice.gov/epstein/files/DataSet%209/EFTA00109902.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,low  •  EFTA00109902
EFTA00109903,https://www.justice.gov/epstein/files/DataSet%209/EFTA00109903.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,i. ti EFTA00109903
EFTA00109904,https://www.justice.gov/epstein/files/DataSet%209/EFTA00109904.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,EFTA00109904
EFTA00109905,https://www.justice.gov/epstein/files/DataSet%209/EFTA00109905.pdf,9,1,20,"Tue, 02 Sep 2025 17:24:21 GMT",,EFTA00109905
