efta_number,entity_type,entity_value,corpus_hit_count,registry_match,phone_csv_match,dataset,llm_classification,llm_sensitivity
EFTA00218858,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218877,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218883,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218899,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218899,address,"457 MADISON  AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218966,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218984,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219005,address,"457 MADISON AVE",8032,,0,9,METADATA_STRIP,LOW
EFTA00219067,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219092,address,"457 MADISON AVE",8032,,0,9,METADATA_STRIP,MEDIUM
EFTA00219103,address,"457 MADISON AVE",8032,,0,9,METADATA_STRIP,LOW
EFTA00219139,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219152,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219161,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219200,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219222,address,"457 MADISON AVE",8032,,0,9,METADATA_STRIP,LOW
EFTA00219238,address,"457 MADISON AVE",8032,,0,9,METADATA_STRIP,LOW
EFTA00219265,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219319,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,HIGH
EFTA00219326,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219348,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219348,address,"457 MADISON  AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219357,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219379,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219476,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219544,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219544,address,"457 MADISON  AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219551,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219560,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219560,address,"457 MADISON  AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219626,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219816,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219827,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219930,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219973,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220070,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220087,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220087,address,"457 MADISON  AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220097,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220113,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220125,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220163,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220173,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220181,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220186,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220208,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220255,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220260,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220490,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220500,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220500,address,"457 MADISON  AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220507,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220582,address,"457 MADISON AVE",8032,,0,9,METADATA_STRIP,LOW
EFTA00220602,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220620,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00224262,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00259779,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00260340,address,"457 MADISON AVE",8032,,0,9,NAME_REMOVAL,MEDIUM
EFTA00191467,address,"383 Madison Avenue",4870,,0,9,NAME_REMOVAL,MEDIUM
EFTA01318701,address,"358 EL BRILLO WAY",4276,,0,10,METADATA_STRIP,LOW
EFTA01314544,address,"358 EL BRILLO WAY",4276,,0,10,NAME_REMOVAL,MEDIUM
EFTA01713727,address,"358 El Brillo Way",4276,,0,10,NAME_REMOVAL,MEDIUM
EFTA01304462,address,"358 El Brillo Way",4276,,0,10,NAME_REMOVAL,MEDIUM
EFTA01313776,address,"358 EL BRILLO WAY",4276,,0,10,NAME_REMOVAL,MEDIUM
EFTA01333133,address,"358 El Brillo Way",4276,,0,10,NAME_REMOVAL,MEDIUM
EFTA01659794,address,"358 El Brillo Way",4276,,0,10,names_removed,MEDIUM
EFTA01726367,address,"358 El Brillo Way",4276,,0,10,NAME_REMOVAL,MEDIUM
EFTA01729237,address,"358 El Brillo Way",4276,,0,10,NAME_REMOVAL,MEDIUM
EFTA01729307,address,"358 El Brillo Way",4276,,0,10,NAME_REMOVAL,HIGH
EFTA02729006,address,"358 El Brillo Way",4276,,0,11,NAME_REMOVAL,MEDIUM
EFTA02729108,address,"358 El Brillo Way",4276,,0,11,NAME_REMOVAL,MEDIUM
EFTA00090685,address,"358 El Brillo Way",4276,,0,9,NAME_REMOVAL,MEDIUM
EFTA00179797,address,"358 El Brillo Way",4276,,0,9,NAME_REMOVAL,MEDIUM
EFTA00193068,address,"358 El Brillo Way",4276,,0,9,NAME_REMOVAL,MEDIUM
EFTA00205380,address,"358 El Brillo Way",4276,,0,9,NAME_REMOVAL,MEDIUM
EFTA00209781,address,"358 El Brillo Way",4276,,0,9,NAME_REMOVAL,MEDIUM
EFTA00217257,address,"358 EL BRILLO WAY",4276,,0,9,METADATA_STRIP,LOW
EFTA00217842,address,"358 EL BRILLO WAY",4276,,0,9,NAME_REMOVAL,MEDIUM
EFTA00217878,address,"358 EL BRILLO WAY",4276,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218048,address,"358 EL BRILLO WAY",4276,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218246,address,"358 EL BRILLO WAY",4276,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218608,address,"358 EL BRILLO WAY",4276,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218966,address,"358 EL BRILLO WAY",4276,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219152,address,"358 EL BRILLO WAY",4276,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219827,address,"358 EL BRILLO WAY",4276,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220097,address,"358 EL BRILLO WAY",4276,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220186,address,"358 EL BRILLO WAY",4276,,0,9,NAME_REMOVAL,MEDIUM
EFTA00224444,address,"358 El Brillo Way",4276,,0,9,NAME_REMOVAL,HIGH
EFTA00224636,address,"358 El Brillo Way",4276,,0,9,NAME_REMOVAL,MEDIUM
EFTA00224636,address,"358 El Brillo way",4276,,0,9,NAME_REMOVAL,MEDIUM
EFTA00225102,address,"358 El Brillo Way",4276,,0,9,NAME_REMOVAL,MEDIUM
EFTA00230208,address,"358 El Brillo Way",4276,,0,9,NAME_REMOVAL,MEDIUM
EFTA00234068,address,"358 El Brillo Way",4276,,0,9,NAME_REMOVAL,MEDIUM
EFTA00259779,address,"358 EL BRILLO WAY",4276,,0,9,NAME_REMOVAL,MEDIUM
EFTA00465346,address,"358 EL Brillo Way",4276,,0,9,NAME_REMOVAL,MEDIUM
EFTA00293661,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00293666,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00293676,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00293965,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00293969,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294021,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294029,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294033,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294037,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294044,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294093,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294099,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,HIGH
EFTA00294120,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294129,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294135,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294142,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294146,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00302579,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00302954,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,LOW
EFTA00303023,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00303028,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00303609,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00303640,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00304236,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00304261,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00304327,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00305266,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00305270,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,HIGH
EFTA00305274,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00305300,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00305527,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00305556,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00305559,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00305667,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00306402,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00308142,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00308391,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00308412,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00308524,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00308529,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00308542,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00308545,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00459177,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA00459368,address,"2222 Kalakaua Avenue",2916,,0,9,NAME_REMOVAL,MEDIUM
EFTA01316643,address,"457 MADISON AVENUE",2561,,0,10,NAME_REMOVAL,MEDIUM
EFTA01318267,address,"457 MADISON AVENUE",2561,,0,10,NAME_REMOVAL,MEDIUM
EFTA01318688,address,"457 MADISON AVENUE",2561,,0,10,NAME_REMOVAL,MEDIUM
EFTA01318826,address,"457 MADISON AVENUE",2561,,0,10,NAME_REMOVAL,MEDIUM
EFTA01314544,address,"457 MADISON AVENUE",2561,,0,10,NAME_REMOVAL,MEDIUM
EFTA01314553,address,"457 MADISON AVENUE",2561,,0,10,NAME_REMOVAL,MEDIUM
EFTA01315502,address,"457 MADISON AVENUE",2561,,0,10,NAME_REMOVAL,MEDIUM
EFTA01315749,address,"457 MADISON AVENUE",2561,,0,10,NAME_REMOVAL,MEDIUM
EFTA01312843,address,"457 MADISON AVENUE",2561,,0,10,NAME_REMOVAL,MEDIUM
EFTA01313950,address,"457 MADISON AVENUE",2561,,0,10,NAME_REMOVAL,MEDIUM
EFTA00186431,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00216481,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00216521,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00216529,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00216536,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00216727,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00216743,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00216942,address,"457 MADISON AVENUE",2561,,0,9,METADATA_STRIP,MEDIUM
EFTA00217005,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00217030,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00217062,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00217072,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00217873,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00217957,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00217965,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,HIGH
EFTA00217987,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218115,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218147,address,"457 MADISON AVENUE",2561,,0,9,METADATA_STRIP,LOW
EFTA00218194,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218314,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218371,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218379,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218415,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218428,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218467,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218490,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218507,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218539,address,"457 MADISON AVENUE",2561,,0,9,METADATA_STRIP,MEDIUM
EFTA00218553,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218644,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218712,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218718,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218733,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218775,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218814,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218877,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218915,address,"457 MADISON AVENUE",2561,,0,9,METADATA_STRIP,LOW
EFTA00218937,address,"457 MADISON AVENUE",2561,,0,9,METADATA_STRIP,LOW
EFTA00218975,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00218984,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219005,address,"457 MADISON AVENUE",2561,,0,9,METADATA_STRIP,LOW
EFTA00219067,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219092,address,"457 MADISON AVENUE",2561,,0,9,METADATA_STRIP,MEDIUM
EFTA00219103,address,"457 MADISON AVENUE",2561,,0,9,METADATA_STRIP,LOW
EFTA00219116,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219161,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219626,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219816,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220120,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220163,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220173,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220181,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220260,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220280,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220305,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220311,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220336,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220380,address,"457 MADISON AVENUE",2561,,0,9,METADATA_STRIP,LOW
EFTA00220385,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220400,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220463,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220500,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220507,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220582,address,"457 MADISON AVENUE",2561,,0,9,METADATA_STRIP,LOW
EFTA00220592,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220602,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220620,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220659,address,"457 MADISON AVENUE",2561,,0,9,METADATA_STRIP,LOW
EFTA00224262,address,"457 MADISON AVENUE",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00227381,address,"457 Madison Avenue",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA00264301,address,"457 Madison Avenue",2561,,0,9,NAME_REMOVAL,MEDIUM
EFTA02385135,address,"2013 Costa Del Mar Road",2256,,0,11,NAME_REMOVAL,MEDIUM
EFTA02645440,address,"2013 Costa Del Mar Road",2256,,0,11,NAME_REMOVAL,MEDIUM
EFTA02645533,address,"2013 Costa Del Mar Road",2256,,0,11,NAME_REMOVAL,MEDIUM
EFTA00445564,address,"2013 Costa Del Mar Road",2256,,0,9,NAME_REMOVAL,MEDIUM
EFTA00446298,address,"2013 Costa Del Mar Road",2256,,0,9,NAME_REMOVAL,MEDIUM
EFTA00446309,address,"2013 Costa Del Mar Road",2256,,0,9,NAME_REMOVAL,MEDIUM
EFTA00446314,address,"2013 Costa Del Mar Road",2256,,0,9,NAME_REMOVAL,MEDIUM
EFTA00458557,address,"2013 Costa Del Mar Road",2256,,0,9,NAME_REMOVAL,MEDIUM
EFTA01625438,address,"250 Australian Avenue",2200,,0,10,NAME_REMOVAL,MEDIUM
EFTA02728745,address,"250 Australian Avenue",2200,,0,11,NAME_REMOVAL,MEDIUM
EFTA02728839,address,"250 Australian Avenue",2200,,0,11,NAME_REMOVAL,MEDIUM
EFTA02728864,address,"250 Australian Avenue",2200,,0,11,NAME_REMOVAL,MEDIUM
EFTA02728924,address,"250 Australian Avenue",2200,,0,11,NAME_REMOVAL,MEDIUM
EFTA02729255,address,"250 Australian Avenue",2200,,0,11,NAME_REMOVAL,MEDIUM
EFTA02729648,address,"250 Australian Avenue",2200,,0,11,NAME_REMOVAL,MEDIUM
EFTA02729757,address,"250 Australian Avenue",2200,,0,11,NAME_REMOVAL,MEDIUM
EFTA00176819,address,"250 Australian Avenue",2200,,0,9,NAME_REMOVAL,MEDIUM
EFTA00178147,address,"250 Australian Avenue",2200,,0,9,NAME_REMOVAL,MEDIUM
EFTA00183407,address,"250 Australian Avenue",2200,,0,9,NAME_REMOVAL,MEDIUM
EFTA00189425,address,"250 Australian Avenue",2200,,0,9,NAME_REMOVAL,MEDIUM
EFTA00209832,address,"250 Australian Avenue",2200,,0,9,NAME_REMOVAL,MEDIUM
EFTA00220771,address,"250 Australian Avenue",2200,,0,9,NAME_REMOVAL,MEDIUM
EFTA00222670,address,"250 Australian Avenue",2200,,0,9,NAME_REMOVAL,MEDIUM
EFTA00224262,address,"250 AUSTRALIAN AVENUE",2200,,0,9,NAME_REMOVAL,MEDIUM
EFTA00224880,address,"250 Australian Avenue",2200,,0,9,NAME_REMOVAL,MEDIUM
EFTA00234068,address,"250 Australian Avenue",2200,,0,9,NAME_REMOVAL,MEDIUM
EFTA00234108,address,"250 Australian Avenue",2200,,0,9,NAME_REMOVAL,MEDIUM
EFTA00234821,address,"250 Australian Avenue",2200,,0,9,NAME_REMOVAL,MEDIUM
EFTA00234845,address,"250 Australian Avenue",2200,,0,9,NAME_REMOVAL,MEDIUM
EFTA02683689,address,"1850 East Sahara Avenue",2050,,0,11,NAME_REMOVAL,MEDIUM
EFTA02710990,address,"1850 East Sahara Avenue",2050,,0,11,NAME_REMOVAL,MEDIUM
EFTA02711351,address,"1850 East Sahara Avenue",2050,,0,11,NAME_REMOVAL,MEDIUM
EFTA02725363,address,"1850 East Sahara Avenue",2050,,0,11,NAME_REMOVAL,MEDIUM
EFTA00291117,address,"1850 East Sahara Avenue",2050,,0,9,NAME_REMOVAL,MEDIUM
EFTA00291424,address,"1850 East Sahara Avenue",2050,,0,9,NAME_REMOVAL,MEDIUM
EFTA00291688,address,"1850 East Sahara Avenue",2050,,0,9,NAME_REMOVAL,MEDIUM
EFTA00291724,address,"1850 East Sahara Avenue",2050,,0,9,NAME_REMOVAL,MEDIUM
EFTA00291787,address,"1850 East Sahara Avenue",2050,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294049,address,"1850 East Sahara Avenue",2050,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294053,address,"1850 East Sahara Avenue",2050,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294057,address,"1850 East Sahara Avenue",2050,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294060,address,"1850 East Sahara Avenue",2050,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294064,address,"1850 East Sahara Avenue",2050,,0,9,NAME_REMOVAL,MEDIUM
EFTA01367628,address,"60 Wall Street",1910,,0,10,NAME_REMOVAL,MEDIUM
EFTA01367827,address,"60 Wall Street",1910,,0,10,NAME_REMOVAL,MEDIUM
EFTA01367832,address,"60 Wall Street",1910,,0,10,METADATA_STRIP,LOW
EFTA01385044,address,"60 Wall Street",1910,,0,10,NAME_REMOVAL,MEDIUM
EFTA01385046,address,"60 Wall Street",1910,,0,10,NAME_REMOVAL,MEDIUM
EFTA01425723,address,"60 Wall Street",1910,,0,10,NAME_REMOVAL,MEDIUM
EFTA01656409,address,"60 Wall Street",1910,,0,10,NAME_REMOVAL,MEDIUM
EFTA01656432,address,"60 Wall Street",1910,,0,10,NAME_REMOVAL,MEDIUM
EFTA01656437,address,"60 Wall street",1910,,0,10,NAME_REMOVAL,MEDIUM
EFTA01656447,address,"60 Wall Street",1910,,0,10,METADATA_STRIP,MEDIUM
EFTA01656517,address,"60 Wall street",1910,,0,10,NAME_REMOVAL,MEDIUM
EFTA01656556,address,"60 Wall street",1910,,0,10,NAME_REMOVAL,MEDIUM
EFTA01361014,address,"60 Wall Street",1910,,0,10,NAME_REMOVAL,MEDIUM
EFTA01299451,address,"60 WALL STREET",1910,,0,10,FINANCIAL_RECORD,HIGH
EFTA01431712,address,"60 Wall Street",1910,,0,10,NAME_REMOVAL,MEDIUM
EFTA02683689,address,"4600 Kietzke Lane",1722,,0,11,NAME_REMOVAL,MEDIUM
EFTA02710990,address,"4600 Kietzke Lane",1722,,0,11,NAME_REMOVAL,MEDIUM
EFTA02711351,address,"4600 Kietzke Lane",1722,,0,11,NAME_REMOVAL,MEDIUM
EFTA02725363,address,"4600 Kietzke Lane",1722,,0,11,NAME_REMOVAL,MEDIUM
EFTA00291117,address,"4600 Kietzke Lane",1722,,0,9,NAME_REMOVAL,MEDIUM
EFTA00291424,address,"4600 Kietzke Lane",1722,,0,9,NAME_REMOVAL,MEDIUM
EFTA00291688,address,"4600 Kietzke Lane",1722,,0,9,NAME_REMOVAL,MEDIUM
EFTA00291724,address,"4600 Kietzke Lane",1722,,0,9,NAME_REMOVAL,MEDIUM
EFTA00291787,address,"4600 Kietzke Lane",1722,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294049,address,"4600 Kietzke Lane",1722,,0,9,NAME_REMOVAL,MEDIUM
