source_doc,page,row_index,serial_or_id,date,description,attorney,produced_to_defense,notes
EFTA00095751,3,56,3501.014-055,2006.02.14,Audio file (side B of tape recording),,2021.07.23,visual_only_manual_p03
EFTA00095751,3,57,3501.014-056,2006.08.08,FBI report documenting victim information,,2021.07.23,visual_only_manual_p03
EFTA00095751,3,58,3501.014-057,2006.08.31,FBI report documenting interview with [redacted],,2021.07.23,visual_only_manual_p03
EFTA00095751,3,59,3501.014-058,2006.09.01,FBI report documenting letter to [redacted],,2021.07.23,visual_only_manual_p03
EFTA00095751,3,60,3501.014-059,2007.03.16,FBI report documenting interview with [redacted],,2021.07.23,visual_only_manual_p03
EFTA00095751,3,61,3501.014-060,2007.03.21,FBI report documenting letter to [redacted],,2021.07.23,visual_only_manual_p03
EFTA00095751,3,62,3501.014-061,2007.11.28,FBI report documenting victim information,,2021.07.23,visual_only_manual_p03
EFTA00095751,3,63,3501.014-062,2018.12.04,FBI report documenting victim information,,2021.07.23,visual_only_manual_p03
EFTA00095751,3,64,3501.014-063,2019.07.10,FBI report documenting attempted contact with [redacted],,2021.07.23,visual_only_manual_p03
EFTA00095751,3,65,3501.014-064,Various,Various search results and records regarding [redacted],,2021.07.23,visual_only_manual_p03
EFTA00095751,3,66,3501.014-065,2007.05.15,Letter from [redacted],,2021.10.11,visual_only_manual_p03
EFTA00095751,3,67,3501.014-066,2008.05.19,Email from Jay Lefkowitz,,2021.10.11,visual_only_manual_p03
EFTA00095751,3,68,3501.014-067,2008.06.19,Submission to the DAG,,2021.10.11,visual_only_manual_p03
EFTA00095751,3,69,3501.014-068,2008.07.10,Letter from [redacted],,2021.10.11,visual_only_manual_p03
EFTA00095751,3,70,3501.014-069,2008.09.02,Letter from [redacted],,2021.10.11,visual_only_manual_p03
EFTA00095751,3,71,3501.014-070,2019.06.13,Memorandum from call with [redacted],,2021.10.11,visual_only_manual_p03
EFTA00095751,3,72,3501.014-071,,Money transfer record,,2021.10.11,visual_only_manual_p03
EFTA00095751,3,73,3501.014-072,2008.05.19,Letter from Ken Starr and Joe Whitsby,,2021.10.11,visual_only_manual_p03
EFTA00095751,3,74,3501.014-073,,Handwritten notes,N/A,2021.10.25,visual_only_manual_p03
EFTA00095751,3,75,3501.015-001,2006.07.13,Palm Beach Police Department Incident Report,,2021.04.12,visual_only_manual_p03
EFTA00095751,3,76,3501.015-002,2006.07.27,Florida D.A.V.I.D. driver license transaction page for [redacted],,2021.04.12,visual_only_manual_p03
EFTA00095751,3,77,3501.015-003,2006.08.02,Search record for [redacted],,2021.04.12,visual_only_manual_p03
EFTA00095751,3,78,3501.015-004,2006.08.02,Law enforcement report for [redacted],,2021.04.12,visual_only_manual_p03
EFTA00095751,4,1,3501.015-005,2006.08.08,FBI memorandum to document victim information,,2021.04.12,visual_only_manual_p04
EFTA00095751,4,2,3501.015-006,2006.08.11,Letter from [redacted] to [redacted],,2021.04.12,visual_only_manual_p04
EFTA00095751,4,3,3501.015-007,2006.08.16,Assignment history for [redacted],,2021.04.12,visual_only_manual_p04
EFTA00095751,4,4,3501.015-008,2006.08.28,Palm Beach Police Department Property Receipt,,2021.04.12,visual_only_manual_p04
EFTA00095751,4,5,3501.015-009,2007.02.01,Letter from Gerald Lefcourt to [redacted] and [redacted],,2021.04.12,visual_only_manual_p04
EFTA00095751,4,6,3501.015-010,2007.12.11,Letter to Alexander Acosta,,2021.04.12,visual_only_manual_p04
EFTA00095751,4,7,3501.015-011,2006.02.03,Video clip of interview,,2021.07.23,visual_only_manual_p04
EFTA00095751,4,8,3501.015-012,2006.02.03,Video clip of interview,,2021.07.23,visual_only_manual_p04
EFTA00095751,4,9,3501.015-013,2006.02.03,Video clip of interview,,2021.07.23,visual_only_manual_p04
EFTA00095751,4,10,3501.015-014,2006.02.03,Video clip of interview,,2021.07.23,visual_only_manual_p04
EFTA00095751,4,11,3501.015-015,2006.02.03,Video clip of interview,,2021.07.23,visual_only_manual_p04
EFTA00095751,4,12,3501.015-016,2007.02.01,Letter from Gerald Lefcourt,N/A,2021.10.11,visual_only_manual_p04
EFTA00095751,4,13,3501.016-001,2020.06.19,[redacted] interview notes,,2021.04.12,visual_only_manual_p04
EFTA00095751,4,14,3501.016-002,2020.10.15,[redacted] interview notes,,2021.04.12,visual_only_manual_p04
EFTA00095751,4,15,3501.016-003,2020.06.19,[redacted] 302,,2021.10.11,visual_only_manual_p04
EFTA00095751,4,16,3501.016-004,2020.10.15,[redacted] 302,,2021.10.11,visual_only_manual_p04
EFTA00095751,4,17,3501.016-005,,Voicemail,N/A,2021.10.25,visual_only_manual_p04
EFTA00095751,4,18,3501.017-001,2020.10.23,[redacted] interview 302,N/A,2021.04.12,visual_only_manual_p04
EFTA00095751,4,19,3501.017-002,2020.10.23,[redacted] interview notes,N/A,2021.04.12,visual_only_manual_p04
EFTA00095751,4,20,3501.018-001,2007.02.27,Testimony of [redacted],,2021.04.12,visual_only_manual_p04
EFTA00095751,4,21,3501.018-002,2007.10.05,[redacted] interview 302,,2021.04.12,visual_only_manual_p04
EFTA00095751,4,22,3501.018-003,2007.10.09,[redacted] telephone interview,,2021.04.12,visual_only_manual_p04
EFTA00095751,4,23,3501.018-004,2008.01.08,[redacted] MySpace page,,2021.04.12,visual_only_manual_p04
EFTA00095751,4,24,3501.018-005,2008.01.08,[redacted] person search and images,,2021.04.12,visual_only_manual_p04
EFTA00095751,4,25,3501.018-006,2008.01.08,Law enforcement report regarding [redacted],,2021.04.12,visual_only_manual_p04
EFTA00095751,4,26,3501.018-007,2008.02.06,FBI memorandum regarding investigation leads,,2021.04.12,visual_only_manual_p04
EFTA00095751,4,27,3501.018-008,2008.02.06,FBI memorandum for interview of [redacted],,2021.04.12,visual_only_manual_p04
EFTA00095751,4,28,3501.018-009,2008.03.20,[redacted] interview notes,,2021.04.12,visual_only_manual_p04
EFTA00095751,4,29,3501.018-010,2008.03.20,[redacted] interview 302,,2021.04.12,visual_only_manual_p04
EFTA00095751,4,30,3501.018-011,2008.03.21,Email regarding [redacted],,2021.04.12,visual_only_manual_p04
EFTA00095751,4,31,3501.018-012,2008.03.21,FBI memorandum regarding interview of [redacted],,2021.04.12,visual_only_manual_p04
EFTA00095751,4,32,3501.018-013,2008.03.25,[redacted] interview notes,,2021.04.12,visual_only_manual_p04
EFTA00095751,4,33,3501.018-014,2008.03.25,[redacted] interview 302,,2021.04.12,visual_only_manual_p04
EFTA00095751,4,34,3501.018-015,2008.03.26,FBI memorandum regarding telephone communication with [redacted],,2021.04.12,visual_only_manual_p04
EFTA00095751,4,35,3501.018-016,2008.03.27,FBI memorandum to cover lead set by Miami division,,2021.04.12,visual_only_manual_p04
EFTA00095751,4,36,3501.018-017,2008.03.27,FBI memorandum to cover lead set by Miami division,,2021.04.12,visual_only_manual_p04
EFTA00095751,4,37,3501.018-018,2008.04.02,FBI memorandum to document interview of [redacted],,2021.04.12,visual_only_manual_p04
EFTA00095751,4,38,3501.018-019,2019.01.30,[redacted] interview 302,,2021.04.12,visual_only_manual_p04
EFTA00095751,4,39,3501.018-020,2019.01.30,[redacted] interview notes,,2021.04.12,visual_only_manual_p04
EFTA00095751,4,40,3501.018-021,,[redacted] interview notes,,2021.04.12,visual_only_manual_p04
EFTA00095751,4,41,3501.018-022,,[redacted] notes,,2021.04.12,visual_only_manual_p04
EFTA00095751,4,42,3501.018-023,2007.10.09,FBI memorandum to document interview of [redacted],,2021.07.23,visual_only_manual_p04
EFTA00095751,4,43,3501.018-024,2007.10.09,FBI memorandum to document interview of [redacted],,2021.07.23,visual_only_manual_p04
EFTA00095751,4,44,3501.018-025,2008.02.06,FBI memorandum to document lead set,,2021.07.23,visual_only_manual_p04
EFTA00095751,4,45,3501.018-026,2008.03.24,FBI memorandum to document interview of [redacted],,2021.07.23,visual_only_manual_p04
EFTA00095751,4,46,3501.018-027,2008.03.24,FBI memorandum to document interview of [redacted],,2021.07.23,visual_only_manual_p04
EFTA00095751,4,47,3501.018-028,2008.03.26,FBI memorandum to document interview of [redacted],,2021.07.23,visual_only_manual_p04
EFTA00095751,4,48,3501.018-029,2008.03.26,FBI memorandum to document interview of [redacted],,2021.07.23,visual_only_manual_p04
EFTA00095751,4,49,3501.018-030,2007.10.06,302 from interview,,2021.10.11,visual_only_manual_p04
EFTA00095751,4,50,3501.018-031,2008.03.24,302 from interview,,2021.10.11,visual_only_manual_p04
EFTA00095751,4,51,3501.018-032,2008.03.25,302 from interview,N/A,2021.10.11,visual_only_manual_p04
EFTA00095751,4,52,3501.019-001,2020.11.04,[redacted] interview 302,,2021.04.12,visual_only_manual_p04
EFTA00095751,4,53,3501.019-002,2020.11.04,[redacted] interview notes,,2021.04.12,visual_only_manual_p04
EFTA00095751,4,54,3501.019-003,,Notes regarding [redacted],,2021.04.12,visual_only_manual_p04
EFTA00095751,4,55,3501.019-004,,[redacted] search,,2021.04.12,visual_only_manual_p04
EFTA00095751,4,56,3501.019-005,2008.05.06,Law enforcement report regarding [redacted],,2021.07.23,visual_only_manual_p04
EFTA00095751,4,57,3501.019-006,2019.07.11,Text messages with agent,N/A,2021.10.11,visual_only_manual_p04
EFTA00095751,4,58,3501.020-001,2020.07.30,FBI memorandum regarding subpoena service to [redacted],,2021.04.12,visual_only_manual_p04
EFTA00095751,4,59,3501.020-002,2020.08.03,Notes from phone call with Aitan Goelman,,2021.04.12,visual_only_manual_p04
EFTA00095751,4,60,3501.020-003,2020.08.12,[redacted] interview 302,Aitan Goelman,2021.04.12,visual_only_manual_p04
EFTA00095751,4,61,3501.020-004,2020.08.12,[redacted] interview notes,Aitan Goelman,2021.04.12,visual_only_manual_p04
EFTA00095751,4,62,3501.021-001,2020.01.08,[redacted] interview 302,,2021.04.12,visual_only_manual_p04
EFTA00095751,4,63,3501.021-002,2020.01.08,[redacted] interview notes,,2021.04.12,visual_only_manual_p04
EFTA00095751,4,64,3501.021-003,2020.02.05,[redacted] interview 302,N/A,2021.04.12,visual_only_manual_p04
EFTA00095751,4,65,3501.021-004,2020.02.05,[redacted] interview notes,N/A,2021.04.12,visual_only_manual_p04
EFTA00095751,4,66,3501.022-001,2019.10.23,[redacted] interview 302,,2021.04.12,visual_only_manual_p04
EFTA00095751,5,1,3501.022-002,2019.10.23,[redacted] interview notes,[redacted],2021.04.12,visual_only_manual_p05
EFTA00095751,5,2,3501.023-001,2019.07.22,Greg Bledsoe interview 302,N/A,2021.04.12,visual_only_manual_p05
EFTA00095751,5,3,3501.023-002,2019.07.22,Greg Bledsoe interview notes,N/A,2021.04.12,visual_only_manual_p05
EFTA00095751,5,4,3501.024-001,2008.04.30,National Comprehensive Report for Ixi Boseris,N/A,2021.04.12,visual_only_manual_p05
EFTA00095751,5,5,3501.025-001 through 052,Various,School records for [redacted],,2021.04.12,visual_only_manual_p05
EFTA00095751,5,6,3501.025-053,2006.07.13,Palm Beach Police Department Incident Report,,2021.04.12,visual_only_manual_p05
EFTA00095751,5,7,3501.025-054,2007.08.02,Search result for [redacted],,2021.04.12,visual_only_manual_p05
EFTA00095751,5,8,3501.025-055,2006.08.08,FBI memorandum to document victim information,,2021.04.12,visual_only_manual_p05
EFTA00095751,5,9,3501.025-056,2006.08.01,Letter from [redacted] to [redacted],,2021.04.12,visual_only_manual_p05
EFTA00095751,5,10,3501.025-057,2006.08.26,Palm Beach Police Department Evidence/Property Tracking Report,,2021.04.12,visual_only_manual_p05
EFTA00095751,5,11,3501.025-058,2006.08.08,Palm Beach Police Department Property Receipt,,2021.04.12,visual_only_manual_p05
EFTA00095751,5,12,3501.025-059,2007.12.11,Letter to Alexander Acosta,,2021.04.12,visual_only_manual_p05
EFTA00095751,5,13,3501.025-070,,Notes about [redacted],,2021.04.12,visual_only_manual_p05
EFTA00095751,5,14,3501.025-071,Various,Biographical file for [redacted],,2021.04.12,visual_only_manual_p05
EFTA00095751,5,15,3501.025-072,2005.03.18,Audio file (side A of tape recording),,2021.07.23,visual_only_manual_p05
EFTA00095751,5,16,3501.025-073,2005.03.18,Audio file (side B of tape recording),,2021.07.23,visual_only_manual_p05
EFTA00095751,5,17,3501.025-074,2005.10.21,Florida D.A.V.I.D. Individual Summary Page for [redacted],,2021.07.23,visual_only_manual_p05
EFTA00095751,5,18,3501.025-075,2005.11.13,National Comprehensive Report for [redacted],,2021.07.23,visual_only_manual_p05
EFTA00095751,5,19,3501.025-076,2005.11.15,Audio file (full tape recording),,2021.07.23,visual_only_manual_p05
EFTA00095751,5,20,3501.025-077,2005.11.15,Audio file (clip of tape recording),,2021.07.23,visual_only_manual_p05
EFTA00095751,5,21,3501.025-078,2006.08.02,National Comprehensive Report for [redacted],,2021.07.23,visual_only_manual_p05
EFTA00095751,5,22,3501.025-079,2006.08.04,Letter from [redacted],,2021.10.11,visual_only_manual_p05
EFTA00095751,5,23,3501.025-080,2005.11.15,Photo line-up identification,N/A,2021.10.11,visual_only_manual_p05
EFTA00095751,5,24,3501.026-001,2019.09.18,[redacted] interview 302,,2021.04.12,visual_only_manual_p05
EFTA00095751,5,25,3501.026-002,2019.09.18,[redacted] interview notes,,2021.04.12,visual_only_manual_p05
EFTA00095751,5,26,3501.026-003,2019.11.19,[redacted] civil complaint,,2021.04.12,visual_only_manual_p05
EFTA00095751,5,27,3501.026-004,2019.09.30,Email,Gloria Allred,2021.10.25,visual_only_manual_p05
EFTA00095751,5,28,3501.027-001,2019.09.18,[redacted] interview 302,Gloria Allred,2021.04.12,visual_only_manual_p05
EFTA00095751,5,29,3501.027-002,2019.09.18,[redacted] interview notes,Gloria Allred,2021.04.12,visual_only_manual_p05
EFTA00095751,5,30,3501.028-001,2020.08.17,[redacted] interview 302,,2021.04.12,visual_only_manual_p05
EFTA00095751,5,31,3501.028-002,2020.08.17,[redacted] interview notes,,2021.04.12,visual_only_manual_p05
EFTA00095751,5,32,3501.028-003,2020.07.13,Email from [redacted] to the United States Attorney's Office for the Southern District of New York,,2021.04.12,visual_only_manual_p05
EFTA00095751,5,33,3501.028-004,2020.07.17,Email chain,N/A,2021.10.25,visual_only_manual_p05
EFTA00095751,5,34,3501.029-001,2007.07.11,Florida D.A.V.I.D. Individual Summary Page for [redacted],,2021.04.12,visual_only_manual_p05
EFTA00095751,5,35,3501.029-002,2007.07.11,Google search for [redacted],N/A,2021.04.12,visual_only_manual_p05
EFTA00095751,5,36,3501.029-003,2007.07.11,Law enforcement report regarding [redacted],N/A,2021.04.12,visual_only_manual_p05
EFTA00095751,5,37,3501.030-001,2019.10.16,[redacted] interview 302,,2021.04.12,visual_only_manual_p05
EFTA00095751,5,38,3501.030-002,2019.10.16,[redacted] interview notes,,2021.04.12,visual_only_manual_p05
EFTA00095751,5,39,3501.030-003,2019.05.17,Notes regarding call with [redacted] and [redacted],,2021.07.23,visual_only_manual_p05
EFTA00095751,5,40,3501.030-004,2019.06.13,Memorandum regarding call with [redacted] and [redacted],,2021.07.23,visual_only_manual_p05
EFTA00095751,5,41,3501.030-005,2008.12.08,Letter from [redacted],N/A,2021.10.11,visual_only_manual_p05
EFTA00095751,5,42,3501.030-006,2019.10.16,Text messages with agent,N/A,2021.10.11,visual_only_manual_p05
EFTA00095751,5,43,3501.031-001,2007.06.04,[redacted] interview notes,,2021.04.12,visual_only_manual_p05
EFTA00095751,5,44,3501.031-002,2007.06.04,[redacted] interview 302,,2021.04.12,visual_only_manual_p05
EFTA00095751,5,45,3501.031-003,2007.06.11,FBI memorandum of [redacted] interview,,2021.04.12,visual_only_manual_p05
EFTA00095751,5,46,3501.031-004,2008.03.24,Court Order from Palm Beach County Court to [redacted],N/A,2021.04.12,visual_only_manual_p05
EFTA00095751,5,47,3501.032-001,2007.08.15,Law enforcement report regarding Jean Luc Brunel,,2021.04.12,visual_only_manual_p05
EFTA00095751,5,48,3501.032-002,2007.08.15,Florida D.A.V.I.D. My Status Page regarding Jean Luc Brunel,,2021.04.12,visual_only_manual_p05
EFTA00095751,5,49,3501.032-003,2019.07.08,[redacted] interview 302,N/A,2021.04.12,visual_only_manual_p05
EFTA00095751,5,50,3501.033-001,2019.10.23,[redacted] interview 302,N/A,2021.04.12,visual_only_manual_p05
EFTA00095751,5,51,3501.033-002,2019.10.23,[redacted] interview notes,N/A,2021.04.12,visual_only_manual_p05
EFTA00095751,6,1,3501.034-001,2007.02.27,Testimony of [redacted],N/A,2021.04.12,visual_only_manual_p06
EFTA00095751,6,2,3501.034-002,2007.05.01,Florida D.A.V.I.D. Individual Summary Page for Zackery Bryan,N/A,2021.04.12,visual_only_manual_p06
EFTA00095751,6,3,3501.035-001,2019.07.06,Michael [redacted] interview 302,N/A,2021.04.12,visual_only_manual_p06
EFTA00095751,6,4,3501.036-001,2020.09.10,Lance Calloway interview 302,,2021.04.12,visual_only_manual_p06
EFTA00095751,6,5,3501.036-002,2020.09.10,Lance Calloway interview notes,,2021.04.12,visual_only_manual_p06
EFTA00095751,6,6,3501.036-003,2020.09.02,Emails with agents,N/A,2021.10.11,visual_only_manual_p06
EFTA00095751,6,7,3501.037-001,2019.09.26,[redacted] interview 302,,2021.04.12,visual_only_manual_p06
EFTA00095751,6,8,3501.037-002,2019.09.26,[redacted] interview notes,,2021.04.12,visual_only_manual_p06
EFTA00095751,6,9,3501.037-003,,[redacted] photographs,[redacted],2021.04.12,visual_only_manual_p06
EFTA00095751,6,10,3501.038-001,2007.07.02,[redacted] interview notes,,2021.04.12,visual_only_manual_p06
EFTA00095751,6,11,3501.038-002,2007.07.02,[redacted] interview 302,,2021.04.12,visual_only_manual_p06
EFTA00095751,6,12,3501.038-003,2007.07.02,FBI memorandum notes regarding [redacted] interviews,,2021.04.12,visual_only_manual_p06
EFTA00095751,6,13,3501.038-004,2007.07.01,Florida D.A.V.I.D. Individual Summary Page for [redacted],N/A,2021.04.12,visual_only_manual_p06
EFTA00095751,6,14,3501.039-001,2008.05.20,National Comprehensive Report for Guilherme Castellane,N/A,2021.04.12,visual_only_manual_p06
EFTA00095751,6,15,3501.040-001,2007.02.27,Testimony of [redacted],,2021.04.12,visual_only_manual_p06
EFTA00095751,6,16,3501.040-002,2007.06.25,Florida D.A.V.I.D. Individual Summary Page for [redacted],,2021.04.12,visual_only_manual_p06
EFTA00095751,6,17,3501.040-003,2007.06.25,Florida D.A.V.I.D. Individual Summary Page for [redacted],,2021.04.12,visual_only_manual_p06
EFTA00095751,6,18,3501.040-004,2007.06.25,Florida D.A.V.I.D. Photo Line Up for [redacted],,2021.04.12,visual_only_manual_p06
EFTA00095751,6,19,3501.040-005,2007.06.25,Florida D.A.V.I.D. Address Information for [redacted],,2021.04.12,visual_only_manual_p06
EFTA00095751,6,20,3501.040-006,2007.10.19,[redacted] interview notes,,2021.04.12,visual_only_manual_p06
EFTA00095751,6,21,3501.040-007,2007.10.19,[redacted] interview 302,,2021.04.12,visual_only_manual_p06
EFTA00095751,6,22,3501.040-008,2007.10.23,[redacted] interview notes,,2021.04.12,visual_only_manual_p06
EFTA00095751,6,23,3501.040-009,2008.01.10,FBI letter to [redacted],,2021.04.12,visual_only_manual_p06
EFTA00095751,6,24,3501.040-010,2008.03.24,Victim list,,2021.04.12,visual_only_manual_p06
